Temparature,Humidity,Soil Type,Crop Type,Suitable Season
34.9,57.7,Red,Wheat,Rabi
34.43,53.83,Clayey,Maize,"Kharif, Rabi, Summer"
32.02,55.71,Clayey,Maize,"Kharif, Rabi, Summer"
30.34,65.67,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
26.43,46.63,Sandy,Maize,"Kharif, Rabi, Summer"
36.09,59.96,Red,Wheat,Rabi
39.12,70.65,Clayey,Maize,"Kharif, Rabi, Summer"
26.75,59.07,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
35.06,63.37,Sandy,Cotton,Kharif
35.64,52.08,Black,Wheat,Rabi
33.84,63.74,Black,Cotton,Kharif
31.5,63.37,Clayey,Wheat,Rabi
28.75,58.24,Clayey,Cotton,Kharif
29.28,59.35,Clayey,Cotton,Kharif
25.75,50.81,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
31.58,72.67,Clayey,Maize,"Kharif, Rabi, Summer"
27.56,69.63,Black,Barley,"Rabi, Kharif, Zaid, Summer"
40.0,60.57,Black,Pulses,"Rabi, Kharif"
30.88,57.26,Clayey,Cotton,Kharif
23.83,54.44,Clayey,Cotton,Kharif
31.51,61.78,Loamy,Cotton,Kharif
39.52,68.5,Red,Maize,"Kharif, Rabi, Summer"
29.36,57.52,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
21.81,44.3,Loamy,Maize,"Kharif, Rabi, Summer"
33.67,60.82,Clayey,Cotton,Kharif
27.86,65.21,Sandy,Wheat,Rabi
23.48,62.95,Red,Wheat,Rabi
34.01,66.76,Sandy,Wheat,Rabi
28.1,63.12,Clayey,Wheat,Rabi
36.54,59.79,Sandy,Maize,"Kharif, Rabi, Summer"
36.4,64.47,Black,Pulses,"Rabi, Kharif"
29.53,62.5,Black,Cotton,Kharif
26.54,60.09,Clayey,Wheat,Rabi
34.58,71.62,Black,Barley,"Rabi, Kharif, Zaid, Summer"
34.25,73.85,Black,Barley,"Rabi, Kharif, Zaid, Summer"
28.44,55.65,Sandy,Pulses,"Rabi, Kharif"
25.89,50.14,Red,Cotton,Kharif
34.41,61.06,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
28.02,48.4,Sandy,Maize,"Kharif, Rabi, Summer"
23.7,61.92,Clayey,Maize,"Kharif, Rabi, Summer"
33.33,67.32,Red,Maize,"Kharif, Rabi, Summer"
31.16,52.39,Loamy,Maize,"Kharif, Rabi, Summer"
29.91,67.67,Sandy,Wheat,Rabi
26.37,52.84,Clayey,Wheat,Rabi
37.29,68.48,Clayey,Cotton,Kharif
28.54,52.41,Sandy,Maize,"Kharif, Rabi, Summer"
34.31,59.99,Red,Cotton,Kharif
28.44,52.58,Black,Barley,"Rabi, Kharif, Zaid, Summer"
24.39,61.39,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
27.7,55.99,Clayey,Wheat,Rabi
27.84,67.18,Black,Cotton,Kharif
32.07,67.78,Clayey,Wheat,Rabi
29.94,57.63,Loamy,Pulses,"Rabi, Kharif"
28.33,55.61,Clayey,Cotton,Kharif
32.95,64.98,Clayey,Maize,"Kharif, Rabi, Summer"
25.86,69.87,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
32.74,52.59,Sandy,Pulses,"Rabi, Kharif"
26.12,62.49,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
29.0,56.76,Sandy,Cotton,Kharif
26.67,56.31,Red,Maize,"Kharif, Rabi, Summer"
33.3,67.48,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
35.11,62.94,Sandy,Pulses,"Rabi, Kharif"
38.94,75.61,Clayey,Maize,"Kharif, Rabi, Summer"
28.16,58.55,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
35.72,68.72,Red,Wheat,Rabi
28.79,48.06,Loamy,Wheat,Rabi
28.95,59.12,Black,Wheat,Rabi
32.83,68.78,Sandy,Wheat,Rabi
25.25,45.43,Black,Cotton,Kharif
32.02,63.85,Red,Maize,"Kharif, Rabi, Summer"
31.17,55.69,Loamy,Wheat,Rabi
28.93,70.5,Black,Maize,"Kharif, Rabi, Summer"
30.87,63.26,Black,Cotton,Kharif
28.09,62.05,Red,Wheat,Rabi
30.46,54.2,Black,Cotton,Kharif
29.94,55.21,Red,Barley,"Rabi, Kharif, Zaid, Summer"
38.84,61.78,Loamy,Maize,"Kharif, Rabi, Summer"
30.25,53.77,Clayey,Cotton,Kharif
26.13,55.16,Black,Pulses,"Rabi, Kharif"
37.33,62.07,Sandy,Wheat,Rabi
31.94,43.31,Red,Cotton,Kharif
28.23,54.78,Sandy,Pulses,"Rabi, Kharif"
30.54,45.68,Loamy,Pulses,"Rabi, Kharif"
39.13,73.24,Loamy,Maize,"Kharif, Rabi, Summer"
25.75,61.91,Clayey,Wheat,Rabi
29.99,60.85,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
28.77,51.58,Clayey,Pulses,"Rabi, Kharif"
32.79,45.26,Loamy,Wheat,Rabi
25.99,51.27,Loamy,Maize,"Kharif, Rabi, Summer"
26.12,56.29,Loamy,Maize,"Kharif, Rabi, Summer"
26.09,50.71,Black,Pulses,"Rabi, Kharif"
29.51,57.86,Black,Barley,"Rabi, Kharif, Zaid, Summer"
33.95,69.5,Red,Cotton,Kharif
32.26,54.9,Sandy,Maize,"Kharif, Rabi, Summer"
31.83,67.7,Red,Barley,"Rabi, Kharif, Zaid, Summer"
31.94,61.1,Loamy,Pulses,"Rabi, Kharif"
21.85,44.0,Clayey,Cotton,Kharif
31.91,54.59,Loamy,Pulses,"Rabi, Kharif"
26.67,55.69,Loamy,Cotton,Kharif
37.63,71.29,Red,Cotton,Kharif
33.13,70.61,Loamy,Wheat,Rabi
34.35,60.57,Sandy,Pulses,"Rabi, Kharif"
23.82,53.92,Clayey,Pulses,"Rabi, Kharif"
29.74,63.49,Sandy,Wheat,Rabi
26.3,54.13,Sandy,Pulses,"Rabi, Kharif"
37.62,69.05,Red,Pulses,"Rabi, Kharif"
31.0,57.54,Red,Barley,"Rabi, Kharif, Zaid, Summer"
33.98,62.99,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
40.0,67.75,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
32.67,56.77,Clayey,Maize,"Kharif, Rabi, Summer"
22.13,50.96,Clayey,Cotton,Kharif
25.81,58.56,Black,Wheat,Rabi
31.14,57.5,Loamy,Cotton,Kharif
33.11,67.57,Loamy,Wheat,Rabi
31.43,63.1,Black,Pulses,"Rabi, Kharif"
23.56,57.65,Red,Cotton,Kharif
32.72,58.96,Black,Pulses,"Rabi, Kharif"
36.17,68.75,Black,Cotton,Kharif
26.1,47.54,Loamy,Cotton,Kharif
33.77,48.38,Loamy,Cotton,Kharif
25.64,55.98,Red,Maize,"Kharif, Rabi, Summer"
21.73,48.03,Sandy,Maize,"Kharif, Rabi, Summer"
28.89,46.84,Loamy,Wheat,Rabi
33.59,51.12,Black,Wheat,Rabi
26.21,66.15,Red,Wheat,Rabi
27.38,60.32,Sandy,Pulses,"Rabi, Kharif"
33.97,49.49,Clayey,Maize,"Kharif, Rabi, Summer"
33.16,51.42,Loamy,Cotton,Kharif
25.25,46.12,Black,Cotton,Kharif
26.18,60.1,Loamy,Cotton,Kharif
30.19,67.0,Sandy,Cotton,Kharif
26.15,56.28,Black,Cotton,Kharif
26.51,50.62,Sandy,Maize,"Kharif, Rabi, Summer"
30.69,55.65,Clayey,Cotton,Kharif
36.5,68.47,Red,Cotton,Kharif
21.59,54.14,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
33.96,52.94,Sandy,Wheat,Rabi
27.85,52.65,Clayey,Wheat,Rabi
26.51,63.74,Clayey,Wheat,Rabi
29.01,58.45,Red,Barley,"Rabi, Kharif, Zaid, Summer"
31.19,57.06,Red,Wheat,Rabi
33.05,59.1,Loamy,Wheat,Rabi
33.99,56.59,Sandy,Maize,"Kharif, Rabi, Summer"
30.49,61.62,Clayey,Wheat,Rabi
32.74,60.15,Black,Wheat,Rabi
22.71,50.4,Black,Pulses,"Rabi, Kharif"
28.32,57.04,Black,Pulses,"Rabi, Kharif"
38.64,60.03,Sandy,Cotton,Kharif
30.56,52.13,Clayey,Pulses,"Rabi, Kharif"
27.2,46.67,Clayey,Cotton,Kharif
27.56,50.27,Black,Maize,"Kharif, Rabi, Summer"
30.04,59.31,Black,Wheat,Rabi
40.0,70.46,Black,Cotton,Kharif
38.72,62.6,Clayey,Maize,"Kharif, Rabi, Summer"
30.61,64.43,Red,Cotton,Kharif
26.06,45.12,Clayey,Pulses,"Rabi, Kharif"
33.17,57.64,Red,Wheat,Rabi
29.08,60.86,Loamy,Wheat,Rabi
34.13,51.37,Clayey,Pulses,"Rabi, Kharif"
25.24,50.51,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
34.59,63.22,Clayey,Maize,"Kharif, Rabi, Summer"
25.82,49.88,Black,Pulses,"Rabi, Kharif"
31.48,74.48,Red,Pulses,"Rabi, Kharif"
30.1,61.63,Black,Cotton,Kharif
32.02,56.24,Red,Maize,"Kharif, Rabi, Summer"
27.39,68.54,Sandy,Cotton,Kharif
28.17,44.52,Sandy,Cotton,Kharif
27.83,67.66,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
26.0,54.8,Red,Cotton,Kharif
35.0,63.21,Red,Pulses,"Rabi, Kharif"
21.33,59.53,Red,Pulses,"Rabi, Kharif"
31.46,62.0,Black,Barley,"Rabi, Kharif, Zaid, Summer"
31.36,59.58,Sandy,Maize,"Kharif, Rabi, Summer"
31.62,67.35,Loamy,Cotton,Kharif
33.93,52.27,Clayey,Wheat,Rabi
33.55,59.39,Clayey,Maize,"Kharif, Rabi, Summer"
31.97,58.12,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
29.83,52.91,Sandy,Wheat,Rabi
34.6,57.76,Sandy,Wheat,Rabi
28.46,54.38,Loamy,Cotton,Kharif
34.75,56.36,Black,Cotton,Kharif
27.34,54.86,Clayey,Cotton,Kharif
31.48,49.9,Sandy,Wheat,Rabi
32.2,53.44,Sandy,Maize,"Kharif, Rabi, Summer"
27.04,49.54,Loamy,Cotton,Kharif
32.86,71.74,Clayey,Cotton,Kharif
29.02,43.2,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
27.03,63.04,Sandy,Maize,"Kharif, Rabi, Summer"
27.0,44.44,Sandy,Wheat,Rabi
22.74,59.33,Sandy,Cotton,Kharif
26.84,60.73,Clayey,Wheat,Rabi
24.72,63.9,Sandy,Pulses,"Rabi, Kharif"
34.83,66.32,Black,Pulses,"Rabi, Kharif"
24.39,46.09,Black,Cotton,Kharif
36.99,77.28,Black,Wheat,Rabi
34.35,65.77,Clayey,Pulses,"Rabi, Kharif"
31.63,63.91,Red,Wheat,Rabi
32.04,75.94,Black,Wheat,Rabi
30.62,58.67,Sandy,Wheat,Rabi
27.21,58.5,Black,Pulses,"Rabi, Kharif"
28.88,60.38,Red,Wheat,Rabi
32.18,53.93,Clayey,Wheat,Rabi
25.48,58.52,Clayey,Cotton,Kharif
32.84,55.64,Black,Pulses,"Rabi, Kharif"
29.85,63.07,Sandy,Pulses,"Rabi, Kharif"
24.47,48.15,Clayey,Pulses,"Rabi, Kharif"
25.43,56.68,Red,Wheat,Rabi
22.93,53.13,Red,Wheat,Rabi
29.81,61.85,Clayey,Maize,"Kharif, Rabi, Summer"
35.87,58.52,Loamy,Cotton,Kharif
34.09,58.05,Clayey,Pulses,"Rabi, Kharif"
28.36,53.52,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
28.07,60.67,Clayey,Wheat,Rabi
30.96,49.06,Red,Maize,"Kharif, Rabi, Summer"
34.57,67.12,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
34.65,67.45,Clayey,Pulses,"Rabi, Kharif"
32.71,63.72,Red,Barley,"Rabi, Kharif, Zaid, Summer"
31.56,58.38,Red,Maize,"Kharif, Rabi, Summer"
29.88,57.23,Red,Maize,"Kharif, Rabi, Summer"
30.76,65.37,Black,Wheat,Rabi
29.0,51.21,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
32.81,69.92,Clayey,Pulses,"Rabi, Kharif"
26.37,67.22,Black,Wheat,Rabi
33.72,60.97,Sandy,Wheat,Rabi
24.53,55.6,Black,Barley,"Rabi, Kharif, Zaid, Summer"
20.28,44.28,Black,Maize,"Kharif, Rabi, Summer"
32.16,62.49,Black,Cotton,Kharif
27.77,55.5,Red,Wheat,Rabi
32.29,54.87,Clayey,Pulses,"Rabi, Kharif"
22.42,43.59,Sandy,Pulses,"Rabi, Kharif"
23.83,55.37,Clayey,Cotton,Kharif
24.87,60.88,Black,Cotton,Kharif
26.64,60.11,Loamy,Maize,"Kharif, Rabi, Summer"
25.4,49.86,Black,Maize,"Kharif, Rabi, Summer"
26.35,59.75,Loamy,Cotton,Kharif
30.08,70.31,Sandy,Pulses,"Rabi, Kharif"
32.45,71.13,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
26.97,51.74,Red,Maize,"Kharif, Rabi, Summer"
30.48,61.59,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
27.53,40.07,Sandy,Pulses,"Rabi, Kharif"
39.78,63.55,Clayey,Pulses,"Rabi, Kharif"
32.23,74.54,Sandy,Wheat,Rabi
29.54,68.62,Red,Pulses,"Rabi, Kharif"
28.58,50.54,Sandy,Cotton,Kharif
33.95,50.1,Clayey,Maize,"Kharif, Rabi, Summer"
27.46,56.08,Red,Wheat,Rabi
30.35,64.59,Loamy,Maize,"Kharif, Rabi, Summer"
23.84,40.24,Sandy,Wheat,Rabi
31.09,60.88,Sandy,Cotton,Kharif
27.49,58.98,Red,Wheat,Rabi
32.08,71.52,Black,Maize,"Kharif, Rabi, Summer"
26.85,59.85,Red,Maize,"Kharif, Rabi, Summer"
30.72,67.49,Red,Pulses,"Rabi, Kharif"
28.91,63.15,Red,Pulses,"Rabi, Kharif"
25.41,59.6,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
32.18,68.67,Red,Wheat,Rabi
26.93,61.89,Loamy,Wheat,Rabi
25.4,51.85,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
30.88,62.0,Red,Pulses,"Rabi, Kharif"
29.43,42.85,Clayey,Wheat,Rabi
23.2,42.49,Loamy,Cotton,Kharif
37.57,63.17,Loamy,Maize,"Kharif, Rabi, Summer"
24.57,61.8,Loamy,Wheat,Rabi
34.14,52.29,Red,Barley,"Rabi, Kharif, Zaid, Summer"
32.65,70.55,Clayey,Wheat,Rabi
32.43,58.32,Sandy,Wheat,Rabi
34.29,63.96,Loamy,Cotton,Kharif
24.2,55.48,Black,Barley,"Rabi, Kharif, Zaid, Summer"
21.97,48.06,Loamy,Cotton,Kharif
28.62,45.89,Sandy,Cotton,Kharif
23.55,54.07,Loamy,Pulses,"Rabi, Kharif"
30.29,53.7,Loamy,Wheat,Rabi
34.88,62.36,Clayey,Pulses,"Rabi, Kharif"
27.81,66.3,Clayey,Cotton,Kharif
26.02,65.02,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
39.86,74.47,Red,Barley,"Rabi, Kharif, Zaid, Summer"
34.01,55.99,Sandy,Wheat,Rabi
31.99,47.84,Black,Maize,"Kharif, Rabi, Summer"
39.59,72.27,Sandy,Wheat,Rabi
39.03,74.51,Loamy,Wheat,Rabi
39.83,65.33,Sandy,Cotton,Kharif
37.44,60.97,Red,Wheat,Rabi
27.33,52.91,Loamy,Maize,"Kharif, Rabi, Summer"
39.37,73.58,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
31.76,43.24,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
28.67,58.79,Sandy,Pulses,"Rabi, Kharif"
32.02,60.85,Black,Barley,"Rabi, Kharif, Zaid, Summer"
30.66,52.06,Black,Cotton,Kharif
25.6,45.0,Red,Cotton,Kharif
23.45,51.03,Black,Pulses,"Rabi, Kharif"
29.26,71.92,Clayey,Pulses,"Rabi, Kharif"
35.79,66.77,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
26.49,47.23,Red,Barley,"Rabi, Kharif, Zaid, Summer"
39.85,60.31,Sandy,Cotton,Kharif
27.87,61.38,Red,Pulses,"Rabi, Kharif"
32.58,58.58,Loamy,Maize,"Kharif, Rabi, Summer"
30.81,63.77,Red,Maize,"Kharif, Rabi, Summer"
28.58,56.91,Red,Barley,"Rabi, Kharif, Zaid, Summer"
30.9,68.25,Sandy,Wheat,Rabi
27.59,59.58,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
31.09,62.05,Red,Cotton,Kharif
26.9,52.19,Red,Cotton,Kharif
25.55,50.88,Loamy,Cotton,Kharif
28.24,51.23,Red,Cotton,Kharif
30.09,46.89,Loamy,Wheat,Rabi
39.33,59.27,Clayey,Wheat,Rabi
29.89,55.53,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
30.28,56.11,Sandy,Pulses,"Rabi, Kharif"
36.4,55.11,Red,Wheat,Rabi
27.38,53.83,Red,Maize,"Kharif, Rabi, Summer"
24.71,50.55,Red,Pulses,"Rabi, Kharif"
29.94,58.85,Sandy,Cotton,Kharif
29.48,59.59,Black,Pulses,"Rabi, Kharif"
28.55,67.66,Loamy,Pulses,"Rabi, Kharif"
31.06,58.49,Black,Cotton,Kharif
23.88,52.3,Black,Cotton,Kharif
27.68,57.8,Red,Wheat,Rabi
24.4,47.18,Loamy,Cotton,Kharif
31.8,56.53,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
22.54,58.92,Red,Maize,"Kharif, Rabi, Summer"
25.05,49.33,Loamy,Maize,"Kharif, Rabi, Summer"
32.94,50.95,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
29.86,65.84,Red,Barley,"Rabi, Kharif, Zaid, Summer"
29.41,52.87,Black,Cotton,Kharif
25.8,57.61,Red,Barley,"Rabi, Kharif, Zaid, Summer"
30.71,56.3,Black,Maize,"Kharif, Rabi, Summer"
24.99,65.8,Black,Barley,"Rabi, Kharif, Zaid, Summer"
39.26,60.36,Loamy,Maize,"Kharif, Rabi, Summer"
32.1,50.44,Red,Pulses,"Rabi, Kharif"
28.35,59.56,Red,Pulses,"Rabi, Kharif"
26.57,54.52,Black,Wheat,Rabi
33.83,56.31,Sandy,Maize,"Kharif, Rabi, Summer"
23.69,59.77,Clayey,Pulses,"Rabi, Kharif"
25.24,46.57,Loamy,Maize,"Kharif, Rabi, Summer"
26.8,60.69,Loamy,Wheat,Rabi
34.18,58.31,Sandy,Maize,"Kharif, Rabi, Summer"
39.42,76.38,Black,Maize,"Kharif, Rabi, Summer"
29.78,59.94,Sandy,Pulses,"Rabi, Kharif"
27.49,63.32,Red,Pulses,"Rabi, Kharif"
29.14,58.46,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
32.52,57.58,Clayey,Maize,"Kharif, Rabi, Summer"
25.33,53.26,Red,Pulses,"Rabi, Kharif"
27.83,53.2,Loamy,Pulses,"Rabi, Kharif"
37.81,73.97,Black,Maize,"Kharif, Rabi, Summer"
30.98,66.44,Sandy,Cotton,Kharif
35.69,58.61,Red,Maize,"Kharif, Rabi, Summer"
24.22,50.03,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
31.43,64.88,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
31.14,61.27,Black,Barley,"Rabi, Kharif, Zaid, Summer"
30.39,67.95,Sandy,Wheat,Rabi
30.6,56.63,Black,Pulses,"Rabi, Kharif"
25.64,56.54,Red,Maize,"Kharif, Rabi, Summer"
33.35,59.4,Loamy,Pulses,"Rabi, Kharif"
23.15,58.66,Loamy,Pulses,"Rabi, Kharif"
34.48,70.08,Clayey,Pulses,"Rabi, Kharif"
39.9,73.93,Black,Wheat,Rabi
32.98,58.76,Clayey,Cotton,Kharif
23.98,48.21,Black,Maize,"Kharif, Rabi, Summer"
27.53,47.05,Clayey,Cotton,Kharif
33.4,58.26,Red,Barley,"Rabi, Kharif, Zaid, Summer"
31.02,54.58,Red,Barley,"Rabi, Kharif, Zaid, Summer"
34.33,69.34,Loamy,Maize,"Kharif, Rabi, Summer"
30.88,66.31,Clayey,Maize,"Kharif, Rabi, Summer"
29.67,64.78,Black,Barley,"Rabi, Kharif, Zaid, Summer"
30.52,62.11,Black,Pulses,"Rabi, Kharif"
26.59,52.55,Sandy,Maize,"Kharif, Rabi, Summer"
32.95,59.16,Clayey,Cotton,Kharif
35.74,66.71,Sandy,Pulses,"Rabi, Kharif"
33.8,70.5,Sandy,Cotton,Kharif
32.56,71.98,Loamy,Wheat,Rabi
29.64,49.17,Clayey,Wheat,Rabi
35.51,53.67,Clayey,Pulses,"Rabi, Kharif"
40.0,65.13,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
27.91,62.4,Red,Pulses,"Rabi, Kharif"
23.03,49.38,Black,Wheat,Rabi
33.87,61.94,Loamy,Cotton,Kharif
33.97,66.11,Clayey,Wheat,Rabi
32.8,46.19,Red,Maize,"Kharif, Rabi, Summer"
29.46,43.41,Black,Wheat,Rabi
28.67,61.38,Black,Maize,"Kharif, Rabi, Summer"
22.28,43.79,Clayey,Maize,"Kharif, Rabi, Summer"
27.73,61.49,Clayey,Maize,"Kharif, Rabi, Summer"
27.63,56.77,Clayey,Cotton,Kharif
34.12,58.21,Sandy,Pulses,"Rabi, Kharif"
25.45,45.61,Clayey,Maize,"Kharif, Rabi, Summer"
39.89,63.45,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
22.85,56.83,Red,Cotton,Kharif
33.18,56.59,Black,Pulses,"Rabi, Kharif"
32.8,44.88,Red,Pulses,"Rabi, Kharif"
25.71,51.75,Black,Wheat,Rabi
37.03,70.38,Black,Cotton,Kharif
34.73,68.13,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
35.89,52.9,Red,Barley,"Rabi, Kharif, Zaid, Summer"
26.14,57.83,Sandy,Maize,"Kharif, Rabi, Summer"
34.08,62.7,Black,Maize,"Kharif, Rabi, Summer"
31.49,47.25,Loamy,Cotton,Kharif
25.74,52.83,Red,Maize,"Kharif, Rabi, Summer"
40.0,63.46,Red,Maize,"Kharif, Rabi, Summer"
30.4,44.22,Loamy,Maize,"Kharif, Rabi, Summer"
26.5,57.72,Red,Pulses,"Rabi, Kharif"
29.16,51.64,Clayey,Maize,"Kharif, Rabi, Summer"
32.83,69.35,Red,Pulses,"Rabi, Kharif"
32.97,44.31,Red,Maize,"Kharif, Rabi, Summer"
33.07,62.75,Clayey,Pulses,"Rabi, Kharif"
30.64,61.94,Red,Pulses,"Rabi, Kharif"
25.13,69.36,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
37.11,61.41,Sandy,Maize,"Kharif, Rabi, Summer"
30.01,67.64,Red,Wheat,Rabi
21.44,57.52,Black,Cotton,Kharif
30.58,53.33,Red,Cotton,Kharif
38.18,72.68,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
28.94,58.91,Clayey,Maize,"Kharif, Rabi, Summer"
28.86,52.28,Red,Wheat,Rabi
38.21,60.25,Black,Barley,"Rabi, Kharif, Zaid, Summer"
26.84,45.54,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
33.62,58.44,Clayey,Cotton,Kharif
40.0,72.84,Loamy,Cotton,Kharif
38.79,66.25,Black,Cotton,Kharif
25.12,58.53,Sandy,Maize,"Kharif, Rabi, Summer"
25.87,58.43,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
23.42,55.62,Sandy,Pulses,"Rabi, Kharif"
27.98,63.97,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
29.25,42.98,Black,Barley,"Rabi, Kharif, Zaid, Summer"
29.23,44.55,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
33.14,49.95,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
27.68,68.09,Red,Barley,"Rabi, Kharif, Zaid, Summer"
36.56,56.18,Loamy,Wheat,Rabi
30.88,44.61,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
30.02,44.98,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
39.16,66.36,Clayey,Maize,"Kharif, Rabi, Summer"
32.33,57.56,Red,Maize,"Kharif, Rabi, Summer"
26.95,60.35,Sandy,Pulses,"Rabi, Kharif"
27.97,47.42,Clayey,Maize,"Kharif, Rabi, Summer"
38.35,71.0,Clayey,Maize,"Kharif, Rabi, Summer"
33.14,50.91,Red,Maize,"Kharif, Rabi, Summer"
31.52,62.74,Sandy,Maize,"Kharif, Rabi, Summer"
36.86,57.94,Loamy,Cotton,Kharif
29.44,68.03,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
38.82,63.69,Sandy,Wheat,Rabi
28.68,58.87,Red,Barley,"Rabi, Kharif, Zaid, Summer"
36.07,68.41,Clayey,Maize,"Kharif, Rabi, Summer"
23.48,47.79,Clayey,Pulses,"Rabi, Kharif"
27.05,69.98,Loamy,Cotton,Kharif
31.34,52.86,Red,Pulses,"Rabi, Kharif"
30.97,55.28,Sandy,Cotton,Kharif
26.8,54.9,Sandy,Pulses,"Rabi, Kharif"
28.23,66.99,Red,Maize,"Kharif, Rabi, Summer"
25.96,52.8,Red,Wheat,Rabi
30.27,58.16,Red,Maize,"Kharif, Rabi, Summer"
32.92,63.87,Sandy,Wheat,Rabi
37.04,63.94,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
29.99,45.6,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
26.87,55.79,Clayey,Maize,"Kharif, Rabi, Summer"
22.21,46.25,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
26.15,60.28,Sandy,Barley,"Rabi, Kharif, Zaid, Summer"
25.31,65.02,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
35.45,74.57,Black,Wheat,Rabi
30.16,43.34,Clayey,Pulses,"Rabi, Kharif"
27.64,53.33,Red,Cotton,Kharif
33.6,55.53,Black,Barley,"Rabi, Kharif, Zaid, Summer"
38.22,70.16,Clayey,Maize,"Kharif, Rabi, Summer"
30.18,51.81,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
36.38,70.01,Loamy,Maize,"Kharif, Rabi, Summer"
28.98,50.38,Loamy,Barley,"Rabi, Kharif, Zaid, Summer"
27.21,57.02,Red,Maize,"Kharif, Rabi, Summer"
29.16,52.87,Loamy,Cotton,Kharif
21.05,42.39,Black,Barley,"Rabi, Kharif, Zaid, Summer"
30.04,44.38,Sandy,Wheat,Rabi
26.62,52.74,Red,Maize,"Kharif, Rabi, Summer"
29.37,46.93,Sandy,Cotton,Kharif
23.62,47.19,Loamy,Pulses,"Rabi, Kharif"
27.88,43.64,Red,Barley,"Rabi, Kharif, Zaid, Summer"
32.45,66.79,Red,Cotton,Kharif
26.98,68.44,Loamy,Pulses,"Rabi, Kharif"
24.19,50.1,Black,Pulses,"Rabi, Kharif"
30.92,56.11,Clayey,Barley,"Rabi, Kharif, Zaid, Summer"
32.75,69.48,Clayey,Cotton,Kharif
38.36,75.41,Red,Wheat,Rabi
24.05,53.45,Loamy,Cotton,Kharif
29.68,62.09,Clayey,Wheat,Rabi
28.58,61.21,Sandy,Wheat,Rabi
30.2,51.36,Loamy,Maize,"Kharif, Rabi, Summer"
40.0,73.73,Red,Cotton,Kharif
26.79,49.37,Red,Pulses,"Rabi, Kharif"
25.77,47.79,Sandy,Maize,"Kharif, Rabi, Summer"
31.83,62.84,Black,Cotton,Kharif
26.57,60.41,Red,Maize,"Kharif, Rabi, Summer"
27.01,52.69,Sandy,Cotton,Kharif
26.5,59.39,Black,Cotton,Kharif
29.85,48.0,Red,Barley,"Rabi, Kharif, Zaid, Summer"
27.44,49.87,Black,Pulses,"Rabi, Kharif"
37.45,74.47,Red,Cotton,Kharif
